art,1.22776772671
movie,0.934767813838
novel,0.89320281634
museum,0.817234193587
film,0.789667691684
ballet,0.785177142208
music,0.659039232878
symphony,0.607243981346
movies,0.587971627754
hopper,0.571274019475
like,0.563345957051
lakefront,0.55503032787
artists,0.529552512873
comic,0.516999313534
artist,0.50737177888
orchestra,0.499998067633
composers,0.486466907051
opera,0.460313464331
matisse,0.459803009489
leibovitz,0.441806637315
glass,0.432357182503
new,0.428893364171
seymour,0.428252342372
hemingway,0.425912952995
painting,0.412694855534
park,0.408397890803
dance,0.401224876439
photography,0.376489483766
book,0.369375552062
gallery,0.364844832851
dancers,0.363251150113
comedy,0.357366020907
architecture,0.356025405068
kubrick,0.355775305941
pictures,0.348322530251
exhibition,0.347927592604
boston,0.341078525509
characters,0.340744549206
picasso,0.33828489389
contemporary,0.335723497941
photographs,0.32798147574
life,0.325847567805
paintings,0.321971425817
hermes,0.316142577819
portrait,0.315454758533
composer,0.308921761241
city,0.308389281035
camera,0.303222759668
musical,0.301527366344
