hometown,0.37867504312
freeway,0.37037617031
sergeant,0.289234095354
northridge,0.284120686879
flight,0.268768999062
crash,0.2593921989
earthquake,0.243211327031
plane,0.226413229915
santa,0.215329917877
airline,0.194622214731
firefighters,0.180950254926
yesterday,0.169492416384
fernando,0.169252272466
bomb,0.154105827955
birds,0.151864542217
zoo,0.148608240248
pope,0.147586925328
westhampton,0.146639685969
paris,0.144053211656
clarita,0.142350377358
passengers,0.141483020427
bodies,0.141075128384
valley,0.140508888371
suffolk,0.139009496211
flames,0.13522372293
san,0.131403011551
monica,0.131045629876
airport,0.127503244012
aftershocks,0.123370327043
fbi,0.118786432169
angeles,0.118767942906
damage,0.116613138591
fires,0.11470264058
epicenter,0.114147761861
boulevard,0.113959131695
gunman,0.113772499229
explosion,0.111175500006
collapsed,0.110794168323
rain,0.110095272628
los,0.109346777778
park,0.109073120727
aviary,0.106411798624
monday,0.106254912832
rescue,0.105271313026
antelope,0.104390276729
kingman,0.103556054887
freeways,0.103374893223
mrs,0.102283492391
police,0.100838589574
