18441,0.37867504312
32003,0.37037617031
1747,0.289234095354
30030,0.284120686879
7613,0.268768999062
33514,0.2593921989
11884,0.243211327031
26577,0.226413229915
9832,0.215329917877
14312,0.194622214731
24722,0.180950254926
31018,0.169492416384
3958,0.169252272466
8578,0.154105827955
11108,0.151864542217
745,0.148608240248
22826,0.147586925328
24972,0.146639685969
31742,0.144053211656
17099,0.142350377358
17478,0.141483020427
9645,0.141075128384
32754,0.140508888371
1426,0.139009496211
19681,0.13522372293
26155,0.131403011551
27104,0.131045629876
13759,0.127503244012
11480,0.123370327043
2663,0.118786432169
10351,0.118767942906
8425,0.116613138591
11152,0.11470264058
3165,0.114147761861
17648,0.113959131695
23104,0.113772499229
33138,0.111175500006
32599,0.110794168323
10806,0.110095272628
20099,0.109346777778
22493,0.109073120727
14000,0.106411798624
27468,0.106254912832
12641,0.105271313026
18656,0.104390276729
33574,0.103556054887
22810,0.103374893223
2851,0.102283492391
4753,0.100838589574
