28506,0.777163181074
4753,0.711097145916
6248,0.655576309122
9404,0.653892389091
21596,0.613981953272
11907,0.576553569031
31361,0.542897084225
13405,0.529645441185
25871,0.516426830292
7871,0.513949382791
5724,0.498725684723
13679,0.481902054943
9736,0.450357617181
17792,0.41183581784
15996,0.39440908007
31704,0.388317012227
12706,0.387570209294
4639,0.384981230313
13564,0.384374749321
22777,0.375490941292
31018,0.369060461426
23104,0.368562491136
1601,0.367854139558
2613,0.360282608885
24696,0.339562187233
24722,0.329612524545
15535,0.327797535029
11530,0.324228493639
20398,0.32303297494
26155,0.322515495287
26745,0.31858643271
13458,0.301636745134
15185,0.297523941076
2955,0.29723518092
11843,0.281048041699
19681,0.28056657546
18404,0.278847865479
24076,0.277218256339
21428,0.276342021346
30580,0.275796249879
8757,0.275357483976
14044,0.2743115349
12448,0.270859779694
29330,0.267739848936
13583,0.267133561461
7160,0.266018411207
10860,0.263795011339
20213,0.261653944941
12641,0.260192132037
