1865,1.11411439917
79,0.917818620269
5418,0.791807929513
3050,0.76730245595
12087,0.747622704026
29494,0.714577031109
16348,0.612384879385
14097,0.596450678677
20243,0.563877106527
33155,0.562434131365
13792,0.553983590511
20593,0.513881119696
19332,0.507258426997
15099,0.506380740915
7455,0.496680602617
5912,0.446493083077
11105,0.439366055372
20342,0.438111833717
3628,0.433216490191
18034,0.41791827403
3826,0.38048197094
33468,0.364919174002
13726,0.349602822443
17806,0.347749070717
26270,0.347708377172
3184,0.343832704956
9334,0.338626803071
5607,0.327209878555
9736,0.323432103484
25697,0.320517556237
32709,0.314320679602
13494,0.311584191858
30129,0.311571946815
30889,0.311257993736
16489,0.301269881295
29359,0.2990710346
9040,0.29737903339
11482,0.288923161411
12529,0.285684277904
24925,0.271860345128
26572,0.271140352822
6715,0.269148847001
1215,0.269037671045
8475,0.264700564866
22499,0.261791195517
28775,0.258673158297
23447,0.256588632321
7135,0.253241573827
22927,0.245964394819
