26249,0.873292424457
25002,0.852838048696
3100,0.632142683311
33753,0.577571039306
13868,0.577144790992
28841,0.5739935731
22845,0.569441527029
26156,0.548531366426
6248,0.534536648987
32505,0.444516532601
32982,0.435033469683
31356,0.424660671228
22415,0.37499825594
33405,0.362657162988
25871,0.336800105561
1429,0.329581127407
29025,0.329383878119
6034,0.324108325916
18054,0.318363593395
30392,0.298089441742
31906,0.294609787923
19887,0.280652553583
28205,0.280174864666
33354,0.280012781958
28180,0.275243859598
22967,0.265466999221
15747,0.262415364386
25929,0.243190668139
5726,0.241846888537
16822,0.230187708857
21157,0.22881249515
23056,0.219709190336
16765,0.217420043766
26262,0.2134564882
30449,0.211703863081
20500,0.20262892111
6856,0.190650554811
5065,0.188275262414
12204,0.18826790904
21493,0.186330203179
6092,0.18374190872
12297,0.180486694583
32291,0.180012412406
16016,0.175271672458
29947,0.173059171927
12308,0.169270283705
4656,0.168349518944
2669,0.168007669175
8082,0.168007669175
