18299,0.672514545008
31431,0.668980768253
3740,0.668583184996
19029,0.655664298225
3554,0.646314685678
30811,0.612097051023
24931,0.54066662233
15648,0.528492802398
26010,0.505057868844
16051,0.481518133675
29922,0.470880382218
11364,0.466425141744
23704,0.443692208309
29330,0.430994712001
32974,0.408890751343
19499,0.406619410846
8600,0.403144661299
29188,0.39603823225
21994,0.384201692134
11343,0.383784603313
17647,0.379706520579
18445,0.37561469034
5032,0.372331377613
16613,0.365315511767
7061,0.353318646612
18958,0.343087792655
23379,0.341892694241
8757,0.337281185097
24696,0.336266971087
14047,0.33223423362
10416,0.330764757828
22319,0.330361155264
30697,0.329636153742
18408,0.328464061868
504,0.326949306043
22493,0.326021855029
23050,0.324273299031
29931,0.319492034638
23324,0.318578156097
14426,0.31774147918
11705,0.312668894361
10090,0.311997125907
33887,0.310097618998
33468,0.309881271567
24243,0.308379263456
26155,0.306668173039
33774,0.306300419105
14344,0.30576306025
27609,0.301276645396
