15508,0.833753359715
28968,0.775292114274
5738,0.652696776782
23310,0.627501447186
20414,0.585025687417
9006,0.578501590688
18775,0.575088815843
16529,0.565717363851
24209,0.563599618932
4071,0.538157686135
4753,0.516704510446
16613,0.515573885604
10434,0.513108693117
22446,0.499586219189
5376,0.478153653093
6783,0.465429946544
1542,0.454624735991
22571,0.440500617496
29330,0.434301873151
31794,0.388909263203
33607,0.384172391598
9977,0.382301762405
20552,0.381879990344
24243,0.376488213282
7400,0.376196483483
31550,0.370068655846
21853,0.362085037868
16844,0.357911292913
7198,0.352261399861
24789,0.351767360688
29188,0.351220292891
17806,0.35121004218
21087,0.345158859978
13838,0.342952276148
12673,0.326176347265
21366,0.317606139123
8386,0.311410997868
17615,0.306282277197
3832,0.306213050946
31293,0.306048925784
10222,0.304824733682
22792,0.300608602478
20195,0.300272330711
13883,0.297786455817
23588,0.296408916614
5122,0.289094882734
31698,0.287222746808
24151,0.286508774423
7592,0.285873725616
